order_item_id,order_id,product_id,quantity,unit_price
2670,O01116,P019,1,182.0
2671,O01116,P016,3,168.0
2672,O01116,P010,2,119.0
2673,O01117,P012,1,40.0
2674,O01117,P014,1,60.0
2675,O01117,P016,1,120.0
2676,O01117,P010,2,85.0
2677,O01118,P012,3,40.0
2678,O01118,P017,2,65.0
2679,O01118,P013,1,90.0
2680,O01119,P015,3,35.0
2681,O01120,P003,3,899.0
2682,O01120,P019,2,130.0
2683,O01120,P014,3,60.0
2684,O01120,P004,1,45.0
2685,O01121,P003,3,899.0
2686,O01121,P001,1,1200.0
2687,O01122,P005,1,138.0
2688,O01123,P018,2,102.35
2689,O01124,P019,2,130.0
2690,O01125,P018,1,89.0
2691,O01125,P014,1,60.0
2692,O01125,P009,3,55.0
2693,O01125,P013,3,90.0
2694,O01126,P012,1,46.0
2695,O01126,P015,2,40.25
2696,O01127,P015,1,49.0
2697,O01127,P003,2,1258.6
2698,O01127,P009,2,77.0
2699,O01128,P001,3,1200.0
2700,O01128,P019,2,130.0
2701,O01128,P014,1,60.0
2702,O01128,P006,2,95.0
2703,O01129,P018,3,102.35
2704,O01129,P001,3,1380.0
2705,O01129,P004,1,51.75
2706,O01129,P010,2,97.75
2707,O01130,P012,3,56.0
2708,O01130,P014,2,84.0
2709,O01130,P004,2,63.0
2710,O01131,P018,3,89.0
2711,O01131,P011,3,110.0
2712,O01131,P002,1,150.0
2713,O01131,P020,3,55.0
2714,O01132,P018,1,89.0
2715,O01132,P013,3,90.0
2716,O01132,P002,1,150.0
2717,O01133,P014,2,84.0
2718,O01134,P015,2,35.0
2719,O01134,P009,1,55.0
2720,O01135,P018,2,89.0
2721,O01135,P003,3,899.0
2722,O01135,P002,3,150.0
2723,O01136,P015,3,35.0
2724,O01136,P011,1,110.0
2725,O01136,P004,2,45.0
2726,O01137,P001,3,1200.0
2727,O01137,P002,1,150.0
2728,O01138,P017,1,74.75
2729,O01139,P012,3,56.0
2730,O01139,P015,3,49.0
2731,O01139,P018,3,124.6
2732,O01139,P008,2,105.0
2733,O01140,P012,2,40.0
2734,O01140,P010,2,85.0
2735,O01141,P017,3,65.0
2736,O01141,P010,2,85.0
2737,O01142,P003,3,1033.85
2738,O01143,P003,1,1033.85
2739,O01144,P017,2,65.0
2740,O01144,P001,2,1200.0
2741,O01144,P006,3,95.0
2742,O01145,P018,1,124.6
2743,O01146,P001,1,1200.0
2744,O01146,P014,2,60.0
2745,O01146,P009,1,55.0
2746,O01147,P012,3,40.0
2747,O01147,P015,1,35.0
2748,O01148,P015,1,49.0
2749,O01148,P020,2,77.0
2750,O01148,P019,1,182.0
2751,O01148,P002,2,210.0
2752,O01149,P019,2,130.0
2753,O01150,P015,1,35.0
2754,O01150,P003,3,899.0
2755,O01150,P011,2,110.0
2756,O01151,P018,1,102.35
2757,O01151,P001,1,1380.0
2758,O01151,P020,1,63.25
2759,O01151,P006,3,109.25
2760,O01152,P015,2,40.25
2761,O01152,P012,3,46.0
2762,O01152,P002,1,172.5
2763,O01153,P012,2,46.0
2764,O01153,P003,2,1033.85
2765,O01153,P013,1,103.5
2766,O01154,P001,2,1200.0
2767,O01154,P019,3,130.0
2768,O01154,P002,3,150.0
2769,O01154,P005,3,120.0
2770,O01155,P018,1,89.0
2771,O01156,P002,2,210.0
2772,O01157,P003,3,899.0
2773,O01157,P011,1,110.0
2774,O01157,P002,2,150.0
2775,O01157,P005,3,120.0
2776,O01158,P006,2,95.0
2777,O01158,P010,3,85.0
2778,O01159,P012,3,40.0
2779,O01159,P005,3,120.0
2780,O01160,P002,2,210.0
2781,O01161,P003,1,899.0
2782,O01161,P020,2,55.0
2783,O01161,P004,3,45.0
2784,O01161,P006,3,95.0
2785,O01162,P008,1,105.0
2786,O01163,P011,1,110.0
2787,O01164,P020,1,55.0
2788,O01164,P013,2,90.0
2789,O01164,P006,3,95.0
2790,O01165,P014,3,60.0
2791,O01165,P009,1,55.0
2792,O01166,P012,2,40.0
2793,O01167,P017,3,65.0
2794,O01167,P019,1,130.0
2795,O01168,P020,2,55.0
2796,O01168,P019,3,130.0
2797,O01168,P005,2,120.0
2798,O01168,P010,1,85.0
2799,O01169,P013,2,90.0
2800,O01169,P009,2,55.0
2801,O01169,P008,3,75.0
2802,O01170,P003,3,899.0
2803,O01171,P018,1,89.0
2804,O01171,P001,2,1200.0
2805,O01171,P010,1,85.0
2806,O01172,P012,1,40.0
2807,O01172,P014,2,60.0
2808,O01172,P009,3,55.0
2809,O01173,P020,2,55.0
2810,O01173,P005,2,120.0
2811,O01173,P010,2,85.0
2812,O01174,P003,3,899.0
2813,O01174,P014,3,60.0
2814,O01175,P003,3,899.0
2815,O01175,P001,3,1200.0
2816,O01176,P015,3,40.25
2817,O01176,P002,2,172.5
2818,O01177,P015,2,40.25
2819,O01178,P013,2,103.5
2820,O01179,P011,1,126.5
2821,O01180,P005,2,138.0
2822,O01181,P018,2,124.6
2823,O01181,P015,2,49.0
2824,O01181,P002,1,210.0
2825,O01182,P004,1,45.0
2826,O01183,P001,3,1680.0
2827,O01183,P019,1,182.0
2828,O01184,P013,3,90.0
2829,O01184,P020,3,55.0
2830,O01184,P009,1,55.0
2831,O01185,P020,1,55.0
2832,O01186,P012,3,40.0
2833,O01186,P003,2,899.0
2834,O01186,P017,3,65.0
2835,O01186,P018,3,89.0
2836,O01187,P004,2,45.0
2837,O01187,P012,1,40.0
2838,O01187,P019,2,130.0
2839,O01187,P007,1,180.0
2840,O01188,P008,3,75.0
2841,O01189,P014,2,60.0
2842,O01189,P013,1,90.0
2843,O01189,P010,3,85.0
2844,O01190,P009,3,55.0
2845,O01190,P016,3,120.0
2846,O01191,P017,2,91.0
2847,O01191,P003,2,1258.6
2848,O01191,P008,3,105.0
2849,O01192,P009,3,55.0
2850,O01193,P003,1,1033.85
2851,O01194,P015,1,40.25
2852,O01195,P012,3,40.0
2853,O01195,P019,2,130.0
2854,O01195,P009,1,55.0
2855,O01195,P008,2,75.0
2856,O01196,P020,1,63.25
2857,O01197,P014,3,60.0
2858,O01197,P020,2,55.0
2859,O01197,P019,2,130.0
2860,O01198,P004,1,51.75
2861,O01199,P015,1,40.25
2862,O01199,P007,3,207.0
2863,O01199,P010,3,97.75
2864,O01200,P020,1,77.0
2865,O01200,P009,3,77.0
2866,O01200,P016,3,168.0
2867,O01200,P006,1,133.0
2868,O01201,P012,2,40.0
2869,O01201,P013,1,90.0
2870,O01201,P002,1,150.0
2871,O01202,P011,2,110.0
2872,O01202,P004,3,45.0
2873,O01203,P003,1,899.0
2874,O01203,P014,3,60.0
2875,O01204,P018,1,89.0
2876,O01204,P001,2,1200.0
2877,O01205,P012,3,40.0
2878,O01205,P015,1,35.0
2879,O01205,P020,2,55.0
2880,O01206,P018,1,102.35
2881,O01206,P015,2,40.25
2882,O01206,P020,1,63.25
2883,O01206,P005,3,138.0
2884,O01207,P012,2,46.0
2885,O01207,P015,1,40.25
2886,O01207,P014,2,69.0
2887,O01207,P016,1,138.0
2888,O01208,P012,3,40.0
2889,O01208,P018,1,89.0
2890,O01208,P004,3,45.0
2891,O01209,P003,1,899.0
2892,O01209,P008,3,75.0
2893,O01210,P011,2,126.5
2894,O01210,P004,2,51.75
2895,O01210,P010,1,97.75
2896,O01211,P009,2,63.25
2897,O01212,P014,2,60.0
2898,O01212,P013,2,90.0
2899,O01212,P005,3,120.0
2900,O01213,P017,1,74.75
2901,O01213,P011,1,126.5
2902,O01213,P009,1,63.25
2903,O01213,P008,2,86.25
2904,O01214,P003,2,899.0
2905,O01214,P014,3,60.0
2906,O01214,P007,1,180.0
2907,O01214,P010,2,85.0
2908,O01215,P015,2,40.25
2909,O01215,P001,1,1380.0
2910,O01215,P004,3,51.75
2911,O01215,P005,2,138.0
2912,O01216,P017,2,74.75
2913,O01216,P009,1,63.25
2914,O01217,P018,3,124.6
2915,O01217,P004,1,63.0
2916,O01217,P010,3,119.0
2917,O01218,P012,1,40.0
2918,O01218,P003,2,899.0
2919,O01218,P020,1,55.0
2920,O01219,P004,1,45.0
2921,O01219,P008,3,75.0
2922,O01220,P004,2,51.75
2923,O01220,P006,2,109.25
2924,O01221,P017,3,65.0
2925,O01221,P001,3,1200.0
2926,O01221,P002,1,150.0
2927,O01221,P006,1,95.0
2928,O01222,P017,2,65.0
2929,O01223,P018,1,89.0
2930,O01223,P017,1,65.0
2931,O01224,P015,1,35.0
2932,O01224,P001,3,1200.0
2933,O01224,P012,3,40.0
2934,O01224,P019,2,130.0
2935,O01225,P015,2,40.25
2936,O01225,P017,2,74.75
2937,O01225,P009,2,63.25
2938,O01226,P015,2,35.0
2939,O01226,P020,1,55.0
2940,O01226,P016,3,120.0
2941,O01227,P003,2,1033.85
2942,O01227,P011,2,126.5
2943,O01227,P016,1,138.0
2944,O01227,P010,3,97.75
2945,O01228,P012,1,40.0
2946,O01229,P009,2,55.0
2947,O01229,P002,3,150.0
2948,O01230,P011,2,110.0
2949,O01230,P002,2,150.0
2950,O01231,P015,3,35.0
2951,O01231,P001,2,1200.0
2952,O01232,P015,3,35.0
2953,O01232,P017,2,65.0
2954,O01232,P016,2,120.0
2955,O01233,P012,3,40.0
2956,O01233,P011,3,110.0
2957,O01233,P010,1,85.0
2958,O01234,P015,3,35.0
2959,O01234,P004,1,45.0
2960,O01234,P016,1,120.0
2961,O01234,P008,1,75.0
2962,O01235,P001,2,1200.0
2963,O01236,P012,1,40.0
2964,O01236,P014,3,60.0
2965,O01237,P010,3,97.75
2966,O01237,P009,2,63.25
2967,O01237,P006,3,109.25
2968,O01238,P012,3,46.0
2969,O01238,P004,1,51.75
2970,O01238,P006,3,109.25
2971,O01239,P008,3,86.25
2972,O01239,P004,3,51.75
2973,O01239,P010,1,97.75
2974,O01240,P003,1,1258.6
2975,O01240,P001,2,1680.0
2976,O01240,P009,3,77.0
2977,O01240,P002,1,210.0
2978,O01241,P018,2,102.35
2979,O01241,P014,3,69.0
2980,O01241,P013,1,103.5
2981,O01241,P002,1,172.5
2982,O01242,P018,2,89.0
2983,O01242,P017,2,65.0
2984,O01242,P013,3,90.0
2985,O01243,P013,1,103.5
2986,O01244,P012,3,46.0
2987,O01244,P003,3,1033.85
2988,O01244,P004,3,51.75
2989,O01245,P012,3,40.0
2990,O01245,P018,3,89.0
2991,O01245,P013,3,90.0
2992,O01246,P019,3,130.0
2993,O01247,P018,2,102.35
2994,O01247,P004,1,51.75
2995,O01248,P003,3,1033.85
2996,O01248,P011,2,126.5
2997,O01248,P014,2,69.0
2998,O01248,P007,2,207.0
2999,O01249,P020,2,77.0
3000,O01250,P012,3,46.0
3001,O01250,P017,2,74.75
3002,O01250,P011,3,126.5
3003,O01250,P015,2,40.25
3004,O01251,P018,2,102.35
3005,O01252,P004,3,45.0
3006,O01252,P009,1,55.0
3007,O01253,P013,2,126.0
3008,O01253,P004,2,63.0
3009,O01253,P007,3,252.0
3010,O01253,P008,1,105.0
3011,O01254,P018,2,102.35
3012,O01255,P018,1,102.35
3013,O01255,P015,1,40.25
3014,O01255,P011,2,126.5
3015,O01255,P010,1,97.75
3016,O01256,P015,1,35.0
3017,O01256,P004,1,45.0
3018,O01257,P002,3,150.0
3019,O01258,P012,1,40.0
3020,O01258,P020,3,55.0
3021,O01258,P002,3,150.0
3022,O01259,P018,3,102.35
3023,O01259,P007,1,207.0
3024,O01260,P018,3,89.0
3025,O01260,P017,1,65.0
3026,O01260,P014,3,60.0
3027,O01260,P002,2,150.0
3028,O01261,P006,1,109.25
3029,O01261,P010,3,97.75
3030,O01262,P008,3,75.0
3031,O01263,P004,2,63.0
3032,O01263,P019,3,182.0
3033,O01263,P002,3,210.0
3034,O01264,P017,2,65.0
3035,O01264,P004,2,45.0
3036,O01265,P015,1,35.0
3037,O01265,P007,3,180.0
3038,O01266,P012,2,40.0
3039,O01266,P006,1,95.0
3040,O01267,P018,3,89.0
3041,O01267,P004,2,45.0
3042,O01267,P006,2,95.0
3043,O01268,P018,2,124.6
3044,O01268,P001,1,1680.0
3045,O01269,P020,3,55.0
3046,O01269,P009,3,55.0
3047,O01270,P020,3,63.25
3048,O01270,P008,3,86.25
3049,O01271,P012,1,40.0
3050,O01272,P007,3,180.0
3051,O01272,P010,2,85.0
3052,O01273,P007,1,180.0
3053,O01274,P004,2,51.75
3054,O01275,P019,2,149.5
3055,O01275,P014,1,69.0
3056,O01275,P002,2,172.5
3057,O01276,P016,3,120.0
3058,O01276,P010,2,85.0
3059,O01277,P015,3,49.0
3060,O01277,P005,2,168.0
3061,O01277,P010,2,119.0
3062,O01278,P012,1,46.0
3063,O01278,P013,3,103.5
3064,O01278,P009,1,63.25
3065,O01278,P005,2,138.0
3066,O01279,P012,1,46.0
3067,O01279,P020,1,63.25
3068,O01280,P018,2,89.0
3069,O01280,P003,2,899.0
3070,O01280,P001,1,1200.0
3071,O01280,P004,1,45.0
3072,O01281,P015,1,35.0
3073,O01281,P010,3,85.0
3074,O01282,P001,3,1680.0
3075,O01282,P004,3,63.0
3076,O01282,P002,2,210.0
3077,O01283,P018,1,124.6
3078,O01283,P015,2,49.0
3079,O01283,P014,1,84.0
3080,O01283,P016,2,168.0
3081,O01284,P012,1,40.0
3082,O01284,P020,1,55.0
3083,O01284,P014,3,60.0
3084,O01284,P008,1,75.0
3085,O01285,P001,3,1680.0
3086,O01285,P011,2,154.0
3087,O01285,P008,1,105.0
3088,O01286,P009,2,55.0
3089,O01286,P006,3,95.0
3090,O01287,P005,2,120.0
3091,O01288,P012,1,46.0
3092,O01288,P009,2,63.25
3093,O01289,P015,1,40.25
3094,O01289,P018,1,102.35
3095,O01289,P002,2,172.5
3096,O01290,P015,2,49.0
3097,O01290,P001,1,1680.0
3098,O01290,P014,2,84.0
3099,O01291,P015,2,49.0
3100,O01291,P003,3,1258.6
3101,O01291,P017,2,91.0
3102,O01292,P018,1,89.0
3103,O01292,P003,2,899.0
3104,O01292,P020,3,55.0
3105,O01293,P015,2,35.0
3106,O01293,P017,2,65.0
3107,O01293,P004,1,45.0
3108,O01294,P018,1,89.0
3109,O01294,P001,3,1200.0
3110,O01294,P010,3,85.0
3111,O01295,P015,1,40.25
3112,O01295,P009,3,63.25
3113,O01295,P016,2,138.0
3114,O01296,P001,3,1680.0
3115,O01296,P007,1,252.0
3116,O01296,P008,3,105.0
3117,O01297,P002,3,150.0
3118,O01298,P015,1,40.25
3119,O01298,P020,3,63.25
3120,O01298,P009,3,63.25
3121,O01298,P006,3,109.25
3122,O01299,P004,3,45.0
3123,O01300,P018,2,89.0
3124,O01301,P012,3,40.0
3125,O01301,P020,3,55.0
3126,O01302,P015,3,35.0
3127,O01302,P002,2,150.0
3128,O01303,P015,1,49.0
3129,O01303,P011,3,154.0
3130,O01303,P004,2,63.0
3131,O01303,P006,1,133.0
3132,O01304,P001,3,1680.0
3133,O01304,P004,1,63.0
3134,O01304,P016,2,168.0
3135,O01305,P004,1,45.0
3136,O01305,P020,3,55.0
3137,O01305,P013,2,90.0
3138,O01305,P007,1,180.0
3139,O01306,P015,2,35.0
3140,O01306,P013,3,90.0
3141,O01306,P010,3,85.0
3142,O01307,P012,2,40.0
3143,O01307,P008,1,75.0
3144,O01307,P007,2,180.0
3145,O01307,P010,3,85.0
3146,O01308,P012,2,46.0
3147,O01308,P004,2,51.75
3148,O01309,P014,3,60.0
3149,O01310,P012,2,40.0
3150,O01310,P020,2,55.0
3151,O01310,P004,2,45.0
3152,O01310,P008,2,75.0
3153,O01311,P001,2,1200.0
3154,O01311,P014,2,60.0
3155,O01311,P004,1,45.0
3156,O01311,P008,2,75.0
3157,O01312,P020,1,55.0
3158,O01312,P009,1,55.0
3159,O01313,P006,2,109.25
3160,O01313,P019,3,149.5
3161,O01313,P004,1,51.75
3162,O01313,P008,3,86.25
3163,O01314,P009,2,63.25
3164,O01314,P004,1,51.75
3165,O01314,P016,1,138.0
3166,O01314,P006,2,109.25
3167,O01315,P012,2,40.0
3168,O01316,P015,3,40.25
3169,O01316,P002,3,172.5
3170,O01317,P003,1,1033.85
3171,O01317,P013,3,103.5
3172,O01318,P012,2,40.0
3173,O01318,P020,3,55.0
3174,O01318,P007,1,180.0
3175,O01318,P005,2,120.0
3176,O01319,P015,1,35.0
3177,O01319,P010,1,85.0
3178,O01320,P007,1,252.0
3179,O01320,P006,1,133.0
3180,O01321,P011,1,126.5
3181,O01321,P020,3,63.25
3182,O01322,P015,1,49.0
3183,O01322,P005,1,168.0
3184,O01323,P008,3,75.0
3185,O01324,P003,3,1033.85
3186,O01324,P009,1,63.25
3187,O01324,P005,3,138.0
3188,O01325,P019,2,149.5
3189,O01325,P009,1,63.25
3190,O01325,P008,2,86.25
3191,O01326,P019,2,149.5
3192,O01326,P014,1,69.0
3193,O01326,P002,2,172.5
3194,O01327,P015,2,35.0
3195,O01327,P010,3,85.0
3196,O01327,P008,2,75.0
3197,O01328,P016,1,120.0
3198,O01329,P018,3,89.0
3199,O01329,P001,2,1200.0
3200,O01329,P012,2,40.0
3201,O01330,P006,3,109.25
3202,O01330,P010,3,97.75
3203,O01331,P018,2,102.35
3204,O01331,P013,3,103.5
3205,O01332,P018,3,102.35
3206,O01333,P013,3,103.5
3207,O01333,P005,3,138.0
3208,O01334,P014,3,60.0
3209,O01334,P011,3,110.0
3210,O01334,P019,2,130.0
3211,O01334,P020,3,55.0
3212,O01335,P018,1,89.0
3213,O01335,P011,2,110.0
3214,O01335,P004,2,45.0
3215,O01335,P012,1,40.0
3216,O01336,P003,3,899.0
3217,O01336,P004,3,45.0
3218,O01337,P011,3,110.0
3219,O01337,P020,3,55.0
3220,O01337,P014,3,60.0
3221,O01337,P005,1,120.0
3222,O01338,P012,3,46.0
3223,O01338,P015,3,40.25
3224,O01338,P005,1,138.0
3225,O01339,P020,3,63.25
3226,O01339,P004,1,51.75
3227,O01339,P005,3,138.0
3228,O01339,P006,1,109.25
3229,O01340,P004,3,45.0
3230,O01340,P013,2,90.0
3231,O01340,P002,2,150.0
3232,O01341,P007,3,180.0
3233,O01342,P011,2,110.0
3234,O01342,P010,1,85.0
3235,O01343,P013,1,90.0
3236,O01343,P006,3,95.0
3237,O01344,P015,2,40.25
3238,O01345,P020,3,63.25
3239,O01345,P009,1,63.25
3240,O01345,P005,2,138.0
3241,O01346,P012,1,40.0
3242,O01346,P020,2,55.0
3243,O01346,P018,2,89.0
3244,O01346,P006,3,95.0
3245,O01347,P003,1,1258.6
3246,O01347,P014,2,84.0
3247,O01347,P016,1,168.0
3248,O01348,P016,3,138.0
3249,O01349,P019,2,130.0
3250,O01350,P011,2,154.0
3251,O01350,P004,3,63.0
3252,O01351,P020,2,63.25
3253,O01351,P014,3,69.0
3254,O01352,P019,2,149.5
3255,O01352,P010,2,97.75
3256,O01353,P015,2,40.25
3257,O01353,P008,2,86.25
3258,O01354,P001,2,1380.0
3259,O01354,P020,2,63.25
3260,O01354,P002,3,172.5
3261,O01354,P016,1,138.0
3262,O01355,P015,3,40.25
3263,O01355,P001,2,1380.0
3264,O01355,P004,2,51.75
3265,O01356,P007,2,207.0
3266,O01357,P017,2,91.0
3267,O01357,P013,2,126.0
3268,O01358,P005,2,120.0
3269,O01359,P020,3,63.25
3270,O01359,P009,2,63.25
3271,O01359,P016,1,138.0
3272,O01360,P012,2,40.0
3273,O01360,P002,2,150.0
3274,O01360,P008,1,75.0
3275,O01361,P018,3,89.0
3276,O01361,P002,2,150.0
3277,O01362,P012,3,56.0
3278,O01362,P013,1,126.0
3279,O01363,P018,3,89.0
3280,O01364,P018,1,89.0
3281,O01364,P019,2,130.0
3282,O01364,P010,2,85.0
3283,O01365,P020,3,55.0
3284,O01365,P004,3,45.0
3285,O01365,P005,1,120.0
3286,O01365,P008,1,75.0
3287,O01366,P018,1,102.35
3288,O01366,P017,3,74.75
3289,O01366,P009,2,63.25
3290,O01367,P018,3,102.35
3291,O01367,P020,2,63.25
3292,O01367,P007,2,207.0
3293,O01368,P015,3,40.25
3294,O01368,P012,1,46.0
3295,O01368,P014,3,69.0
3296,O01369,P012,2,56.0
3297,O01370,P015,2,49.0
3298,O01370,P016,2,168.0
3299,O01371,P015,2,35.0
3300,O01371,P016,1,120.0
3301,O01371,P010,2,85.0
3302,O01372,P018,1,102.35
3303,O01372,P001,2,1380.0
3304,O01373,P004,3,63.0
3305,O01373,P005,2,168.0
3306,O01374,P017,3,65.0
3307,O01374,P019,3,130.0
3308,O01374,P014,1,60.0
3309,O01374,P004,1,45.0
3310,O01375,P004,2,45.0
3311,O01376,P001,2,1200.0
3312,O01376,P016,1,120.0
3313,O01377,P010,3,85.0
3314,O01378,P004,3,45.0
3315,O01378,P002,1,150.0
3316,O01378,P016,1,120.0
3317,O01378,P010,1,85.0
3318,O01379,P004,1,45.0
3319,O01380,P015,1,40.25
3320,O01380,P020,1,63.25
3321,O01380,P009,3,63.25
3322,O01380,P008,2,86.25
3323,O01381,P012,2,56.0
3324,O01381,P001,2,1680.0
3325,O01381,P020,2,77.0
3326,O01382,P002,3,210.0
3327,O01382,P007,2,252.0
3328,O01382,P008,1,105.0
3329,O01383,P018,2,124.6
3330,O01383,P015,1,49.0
3331,O01383,P001,1,1680.0
3332,O01383,P020,1,77.0
3333,O01384,P003,1,1033.85
3334,O01385,P018,3,102.35
3335,O01385,P017,2,74.75
3336,O01385,P002,2,172.5
3337,O01385,P016,3,138.0
3338,O01386,P004,3,45.0
3339,O01386,P009,1,55.0
3340,O01387,P001,2,1200.0
3341,O01387,P004,3,45.0
3342,O01388,P008,2,105.0
3343,O01389,P019,2,130.0
3344,O01389,P002,3,150.0
3345,O01390,P020,1,55.0
3346,O01390,P002,2,150.0
3347,O01391,P018,3,89.0
3348,O01391,P003,1,899.0
3349,O01391,P012,2,40.0
3350,O01391,P013,2,90.0
3351,O01392,P020,2,55.0
3352,O01392,P014,3,60.0
3353,O01392,P002,3,150.0
3354,O01393,P003,1,1258.6
3355,O01393,P004,1,63.0
3356,O01394,P015,3,35.0
3357,O01394,P013,3,90.0
3358,O01394,P010,2,85.0
3359,O01395,P012,1,46.0
3360,O01395,P014,3,69.0
3361,O01395,P009,2,63.25
3362,O01396,P001,3,1380.0
3363,O01396,P020,1,63.25
3364,O01397,P001,2,1200.0
3365,O01397,P009,2,55.0
3366,O01398,P017,3,65.0
3367,O01398,P014,2,60.0
3368,O01399,P005,2,120.0
3369,O01399,P010,1,85.0
3370,O01400,P019,2,130.0
3371,O01400,P005,3,120.0
3372,O01400,P008,2,75.0
3373,O01401,P005,2,120.0
3374,O01401,P016,3,120.0
3375,O01402,P020,1,77.0
3376,O01402,P002,1,210.0
3377,O01403,P018,3,124.6
3378,O01403,P020,1,77.0
3379,O01403,P002,2,210.0
3380,O01403,P010,3,119.0
3381,O01404,P015,1,35.0
3382,O01404,P020,2,55.0
3383,O01405,P015,3,35.0
3384,O01406,P018,1,102.35
3385,O01406,P015,3,40.25
3386,O01407,P018,2,102.35
3387,O01407,P020,2,63.25
3388,O01407,P006,3,109.25
3389,O01408,P003,2,1258.6
3390,O01408,P001,3,1680.0
3391,O01408,P020,3,77.0
3392,O01408,P010,3,119.0
3393,O01409,P019,1,149.5
3394,O01409,P013,1,103.5
3395,O01410,P003,1,1033.85
3396,O01410,P017,2,74.75
3397,O01411,P004,2,51.75
3398,O01411,P018,1,102.35
3399,O01411,P009,2,63.25
3400,O01411,P002,1,172.5
3401,O01412,P003,2,1033.85
3402,O01412,P004,2,51.75
3403,O01413,P012,3,46.0
3404,O01414,P012,3,40.0
3405,O01414,P017,2,65.0
3406,O01414,P005,1,120.0
3407,O01414,P010,1,85.0
3408,O01415,P003,3,1033.85
3409,O01415,P013,3,103.5
3410,O01415,P010,2,97.75
3411,O01416,P012,3,40.0
3412,O01416,P002,3,150.0
3413,O01417,P018,3,124.6
3414,O01417,P014,3,84.0
3415,O01417,P009,2,77.0
3416,O01417,P006,2,133.0
3417,O01418,P002,2,150.0
3418,O01419,P020,3,55.0
3419,O01419,P009,2,55.0
3420,O01419,P004,3,45.0
3421,O01419,P005,3,120.0
3422,O01420,P018,1,124.6
3423,O01420,P014,3,84.0
3424,O01420,P013,3,126.0
3425,O01420,P002,1,210.0
3426,O01421,P020,3,55.0
3427,O01422,P004,1,63.0
3428,O01423,P017,3,65.0
3429,O01423,P019,2,130.0
3430,O01423,P002,2,150.0
3431,O01424,P006,1,95.0
3432,O01424,P020,2,55.0
3433,O01424,P008,2,75.0
3434,O01425,P004,3,45.0
3435,O01425,P016,3,120.0
3436,O01426,P011,1,110.0
3437,O01426,P004,2,45.0
3438,O01426,P016,2,120.0
3439,O01427,P007,3,207.0
3440,O01428,P004,2,45.0
3441,O01428,P011,3,110.0
3442,O01428,P009,2,55.0
3443,O01428,P007,2,180.0
3444,O01429,P019,1,130.0
3445,O01429,P020,1,55.0
3446,O01429,P016,3,120.0
3447,O01429,P007,2,180.0
3448,O01430,P012,3,56.0
3449,O01430,P009,1,77.0
3450,O01430,P016,1,168.0
3451,O01431,P015,3,49.0
3452,O01432,P003,3,1258.6
3453,O01432,P019,2,182.0
3454,O01432,P009,3,77.0
3455,O01433,P012,2,40.0
3456,O01433,P014,1,60.0
3457,O01434,P018,1,89.0
3458,O01434,P020,1,55.0
3459,O01435,P001,2,1380.0
3460,O01435,P013,2,103.5
3461,O01435,P005,3,138.0
3462,O01436,P015,3,35.0
3463,O01436,P019,2,130.0
3464,O01436,P014,2,60.0
3465,O01436,P020,2,55.0
3466,O01437,P020,1,77.0
3467,O01438,P012,1,46.0
3468,O01438,P017,3,74.75
3469,O01439,P012,1,40.0
3470,O01439,P010,2,85.0
3471,O01440,P004,3,51.75
3472,O01440,P011,2,126.5
3473,O01440,P020,3,63.25
3474,O01440,P010,3,97.75
3475,O01441,P015,2,35.0
3476,O01441,P011,1,110.0
3477,O01441,P002,3,150.0
3478,O01442,P020,2,55.0
3479,O01442,P004,2,45.0
3480,O01443,P012,2,40.0
3481,O01443,P018,1,89.0
3482,O01443,P008,3,75.0
3483,O01444,P018,2,89.0
3484,O01444,P020,3,55.0
3485,O01444,P002,1,150.0
3486,O01445,P012,3,56.0
3487,O01446,P001,3,1200.0
3488,O01446,P019,1,130.0
3489,O01447,P004,2,51.75
3490,O01448,P014,1,69.0
3491,O01448,P008,2,86.25
3492,O01449,P012,1,40.0
3493,O01450,P020,1,55.0
3494,O01451,P004,3,63.0
3495,O01452,P007,2,180.0
3496,O01453,P018,3,89.0
3497,O01453,P020,2,55.0
3498,O01453,P004,1,45.0
3499,O01454,P020,3,55.0
3500,O01454,P002,1,150.0
3501,O01455,P012,1,40.0
3502,O01455,P015,3,35.0
3503,O01455,P019,1,130.0
3504,O01456,P014,3,60.0
3505,O01457,P015,3,35.0
3506,O01457,P003,3,899.0
3507,O01457,P020,1,55.0
3508,O01458,P013,2,103.5
3509,O01458,P004,3,51.75
3510,O01458,P008,3,86.25
3511,O01459,P020,1,63.25
3512,O01459,P014,1,69.0
3513,O01459,P002,2,172.5
3514,O01459,P005,1,138.0
3515,O01460,P008,2,105.0
3516,O01461,P012,3,46.0
3517,O01461,P015,2,40.25
3518,O01461,P019,3,149.5
3519,O01462,P012,3,40.0
3520,O01462,P003,2,899.0
3521,O01462,P001,2,1200.0
3522,O01462,P002,2,150.0
3523,O01463,P012,1,56.0
3524,O01464,P007,3,180.0
3525,O01465,P015,3,40.25
3526,O01465,P014,1,69.0
3527,O01466,P012,3,46.0
3528,O01466,P009,2,63.25
3529,O01466,P008,3,86.25
3530,O01467,P012,1,40.0
3531,O01467,P015,1,35.0
3532,O01468,P015,2,40.25
3533,O01469,P002,2,210.0
3534,O01470,P019,2,130.0
3535,O01470,P014,1,60.0
3536,O01471,P013,2,90.0
3537,O01472,P018,2,89.0
3538,O01472,P015,2,35.0
