order_id,customer_id,order_date,status,amount
O01853,C0427,2023-07-01,returned,396.75
O01854,C0427,2023-11-26,returned,504.0
O01855,C0427,2024-02-22,completed,330.0
O01856,C0427,2024-04-09,completed,110.0
O01857,C0427,2024-06-18,completed,350.75
O01858,C0427,2024-10-06,returned,85.0
O01859,C0428,2024-11-25,completed,126.0
O01860,C0429,2023-05-05,returned,390.0
O01861,C0429,2023-05-16,completed,585.0
O01862,C0429,2023-07-14,completed,603.75
O01863,C0429,2023-08-12,completed,384.1
O01864,C0429,2023-09-01,returned,580.0
O01865,C0429,2023-11-22,completed,3439.8
O01866,C0429,2023-12-20,completed,455.0
O01867,C0429,2024-01-21,completed,689.0
O01868,C0429,2024-04-23,completed,2735.0
O01869,C0429,2024-05-22,cancelled,2223.0
O01870,C0429,2024-06-09,returned,2862.35
O01871,C0429,2024-07-13,cancelled,274.85
O01872,C0429,2024-08-10,completed,419.75
O01873,C0429,2024-11-16,completed,4132.8
O01874,C0430,2024-03-04,cancelled,525.0
O01875,C0431,2023-01-17,completed,2530.0
O01876,C0431,2023-10-23,cancelled,300.0
O01877,C0431,2024-07-08,completed,845.25
O01878,C0431,2024-07-13,cancelled,138.0
O01879,C0432,2023-02-06,returned,75.0
O01880,C0432,2024-04-13,completed,485.0
O01881,C0432,2024-06-03,completed,1196.0
O01882,C0432,2024-12-12,returned,604.8
O01883,C0433,2024-06-12,completed,4962.25
O01884,C0433,2024-08-13,completed,299.0
O01885,C0434,2024-01-26,completed,4809.0
O01886,C0434,2024-09-26,completed,620.0
O01887,C0435,2023-10-09,cancelled,419.0
O01888,C0435,2023-12-02,completed,679.0
O01889,C0435,2024-02-02,completed,300.0
O01890,C0435,2024-03-22,completed,420.0
O01891,C0436,2023-02-12,cancelled,205.0
O01892,C0436,2023-05-05,completed,4295.0
O01893,C0436,2024-01-26,cancelled,130.0
O01894,C0436,2024-01-30,returned,254.0
O01895,C0436,2024-02-21,completed,270.0
O01896,C0436,2024-06-01,completed,155.25
O01897,C0436,2024-08-12,completed,779.7
O01898,C0436,2024-11-08,completed,2718.8
O01899,C0437,2024-04-12,returned,105.0
O01900,C0438,2023-05-28,completed,360.0
O01901,C0438,2023-10-03,returned,500.0
O01902,C0438,2024-02-24,returned,165.0
O01903,C0438,2024-09-22,cancelled,330.0
O01904,C0439,2023-10-14,returned,415.0
O01905,C0439,2023-12-14,cancelled,259.0
O01906,C0439,2024-07-08,returned,1529.5
O01907,C0439,2024-08-25,completed,207.0
O01908,C0439,2024-10-09,completed,130.0
O01909,C0439,2024-11-16,completed,1995.0
O01910,C0440,2023-11-02,completed,760.2
O01911,C0440,2024-11-18,cancelled,2846.2
O01912,C0441,2023-06-03,completed,396.75
O01913,C0441,2024-02-28,completed,490.0
O01914,C0441,2024-10-20,cancelled,35.0
O01915,C0442,2023-01-08,completed,275.0
O01916,C0442,2023-01-09,cancelled,685.0
O01917,C0442,2023-03-02,completed,480.0
O01918,C0442,2023-04-05,completed,364.0
O01919,C0442,2023-05-27,cancelled,120.0
O01920,C0442,2023-11-09,returned,917.0
O01921,C0442,2024-01-22,completed,390.0
O01922,C0442,2024-09-13,completed,240.0
O01923,C0442,2024-10-01,completed,120.0
O01924,C0442,2024-10-03,completed,602.0
O01925,C0442,2024-10-22,completed,1838.0
O01926,C0443,2024-07-07,completed,902.75
O01927,C0443,2024-08-14,returned,672.75
O01928,C0444,2023-04-30,completed,1647.0
O01929,C0444,2024-09-17,completed,690.0
O01930,C0445,2023-04-26,completed,120.0
O01931,C0445,2023-08-08,completed,1108.6
O01932,C0445,2024-05-17,completed,380.0
O01933,C0446,2024-04-21,cancelled,430.0
O01934,C0446,2024-05-30,completed,160.0
O01935,C0446,2024-06-15,completed,218.5
O01936,C0446,2024-12-03,completed,530.6
O01937,C0447,2024-08-07,completed,414.0
O01938,C0448,2023-01-25,cancelled,515.0
O01939,C0448,2023-04-05,returned,495.0
O01940,C0448,2023-07-23,completed,3256.8
O01941,C0448,2023-10-11,returned,685.0
O01942,C0448,2023-11-07,completed,1601.6
O01943,C0448,2023-12-23,completed,770.0
O01944,C0448,2024-05-04,completed,95.0
O01945,C0448,2024-11-10,returned,763.0
O01946,C0449,2023-04-13,completed,1430.0
O01947,C0449,2023-06-30,completed,1424.85
O01948,C0450,2023-12-25,completed,91.0
O01949,C0450,2024-01-25,cancelled,1044.0
O01950,C0451,2023-01-28,completed,130.0
O01951,C0451,2023-05-14,completed,240.0
O01952,C0451,2023-07-15,completed,218.5
O01953,C0451,2023-08-06,completed,293.25
O01954,C0451,2023-11-11,completed,4258.8
O01955,C0451,2023-12-01,completed,1176.0
O01956,C0451,2024-01-03,completed,124.0
O01957,C0451,2024-01-11,completed,2400.0
O01958,C0451,2024-02-01,returned,535.0
O01959,C0451,2024-03-10,returned,305.0
O01960,C0451,2024-07-06,completed,342.7
O01961,C0451,2024-07-16,completed,46.0
O01962,C0452,2023-02-09,completed,195.0
O01963,C0453,2023-04-13,returned,645.0
O01964,C0453,2024-04-05,completed,195.0
O01965,C0454,2023-05-23,completed,295.0
O01966,C0454,2024-12-18,completed,308.0
O01967,C0455,2024-04-01,completed,425.0
O01968,C0455,2024-09-22,completed,305.0
O01969,C0456,2023-01-31,cancelled,225.0
O01970,C0456,2023-05-04,completed,545.0
O01971,C0456,2023-07-29,completed,446.2
O01972,C0457,2023-01-26,returned,5397.0
O01973,C0457,2023-02-21,cancelled,195.0
O01974,C0457,2023-03-11,completed,540.0
O01975,C0457,2023-04-13,completed,780.0
O01976,C0457,2023-04-30,completed,620.0
O01977,C0457,2023-11-15,completed,700.0
O01978,C0457,2023-12-05,returned,3056.2
O01979,C0457,2024-02-17,completed,330.0
O01980,C0457,2024-02-29,completed,270.0
O01981,C0457,2024-03-11,cancelled,405.0
O01982,C0457,2024-08-26,completed,307.05
O01983,C0457,2024-10-03,completed,45.0
O01984,C0458,2023-04-02,completed,180.0
O01985,C0458,2023-04-19,completed,267.0
O01986,C0458,2023-06-25,completed,379.5
O01987,C0458,2024-02-25,cancelled,835.0
O01988,C0459,2024-06-04,completed,126.5
O01989,C0459,2024-11-08,completed,4076.8
O01990,C0460,2024-01-18,returned,40.0
O01991,C0460,2024-06-03,completed,408.25
O01992,C0461,2023-03-28,completed,535.0
O01993,C0461,2023-03-29,completed,470.0
O01994,C0461,2023-04-04,completed,90.0
O01995,C0461,2023-11-03,completed,840.0
O01996,C0461,2024-02-17,completed,800.0
O01997,C0461,2024-09-01,completed,960.0
O01998,C0461,2024-10-25,completed,777.0
O01999,C0461,2024-11-15,cancelled,616.0
O02000,C0462,2023-01-12,completed,55.0
O02001,C0462,2023-06-06,completed,496.8
O02002,C0462,2024-03-30,completed,330.0
O02003,C0462,2024-07-28,completed,264.5
O02004,C0463,2023-06-04,cancelled,3138.35
O02005,C0463,2024-02-09,completed,585.0
O02006,C0463,2024-05-06,completed,1833.0
O02007,C0464,2024-01-13,completed,260.0
O02008,C0464,2024-06-19,cancelled,189.75
O02009,C0465,2023-10-13,returned,420.0
O02010,C0465,2023-11-06,completed,413.0
O02011,C0466,2023-03-08,cancelled,375.0
O02012,C0466,2024-05-10,completed,178.0
O02013,C0467,2023-03-23,returned,2052.0
O02014,C0467,2023-10-06,completed,615.0
O02015,C0468,2024-03-30,returned,643.0
O02016,C0468,2024-08-08,completed,1033.85
O02017,C0468,2024-10-15,cancelled,370.0
O02018,C0468,2024-11-28,completed,3812.2
O02019,C0469,2023-10-24,completed,90.0
O02020,C0469,2024-05-30,cancelled,325.0
O02021,C0470,2023-06-18,cancelled,546.25
O02022,C0470,2023-12-01,cancelled,700.0
O02023,C0471,2024-01-01,cancelled,80.0
O02024,C0471,2024-04-15,completed,375.0
O02025,C0471,2024-06-02,returned,552.0
O02026,C0472,2024-01-04,completed,540.0
O02027,C0472,2024-08-31,completed,120.75
O02028,C0473,2023-05-02,returned,580.0
O02029,C0473,2023-06-05,returned,1033.85
O02030,C0473,2023-06-29,completed,517.5
O02031,C0473,2023-07-05,completed,3444.25
O02032,C0473,2023-10-29,returned,3075.0
O02033,C0474,2023-10-07,returned,165.0
O02034,C0475,2023-11-24,completed,686.0
O02035,C0476,2023-08-22,completed,680.8
O02036,C0476,2024-03-16,cancelled,3237.0
O02037,C0477,2023-08-12,completed,471.5
O02038,C0477,2023-08-28,completed,1033.85
O02039,C0477,2024-03-26,completed,830.0
O02040,C0477,2024-04-10,completed,855.0
O02041,C0477,2024-07-15,completed,404.8
O02042,C0477,2024-09-22,returned,515.0
O02043,C0478,2023-12-03,completed,77.0
O02044,C0478,2024-10-12,completed,380.0
O02045,C0479,2023-05-17,returned,703.0
O02046,C0479,2023-06-22,completed,568.1
O02047,C0479,2024-08-16,completed,621.0
O02048,C0479,2024-12-16,completed,3943.8
O02049,C0480,2024-01-31,cancelled,614.0
O02050,C0480,2024-07-05,completed,3538.55
O02051,C0480,2024-09-29,returned,4050.0
O02052,C0481,2023-11-30,completed,555.8
O02053,C0481,2024-02-17,cancelled,3232.0
O02054,C0482,2023-02-20,completed,964.0
O02055,C0482,2023-06-26,completed,4588.5
O02056,C0482,2023-08-04,returned,4119.3
O02057,C0482,2023-08-06,returned,1327.1
O02058,C0482,2024-06-11,completed,356.5
O02059,C0482,2024-06-13,cancelled,149.5
O02060,C0482,2024-07-24,returned,569.25
O02061,C0482,2024-08-03,completed,4140.0
O02062,C0482,2024-08-14,completed,756.7
O02063,C0482,2024-12-29,returned,1425.2
O02064,C0483,2023-03-30,completed,3195.0
O02065,C0483,2023-04-03,completed,745.0
O02066,C0483,2023-11-03,completed,525.0
O02067,C0483,2024-01-15,completed,585.0
O02068,C0483,2024-02-07,cancelled,255.0
O02069,C0483,2024-10-24,returned,150.0
O02070,C0483,2024-12-21,cancelled,840.0
O02071,C0483,2024-12-26,cancelled,1412.6
O02072,C0484,2024-04-10,cancelled,340.0
O02073,C0484,2024-10-08,completed,730.0
O02074,C0485,2024-04-16,returned,645.0
O02075,C0486,2023-04-05,cancelled,2298.0
O02076,C0486,2023-05-29,completed,748.0
O02077,C0486,2023-10-15,completed,130.0
O02078,C0486,2024-07-18,completed,640.55
O02079,C0487,2024-01-11,completed,55.0
O02080,C0487,2024-05-23,completed,345.0
O02081,C0488,2023-01-06,completed,1209.0
O02082,C0488,2023-03-01,cancelled,4245.0
O02083,C0488,2023-04-02,completed,1798.0
O02084,C0488,2023-06-16,completed,102.35
O02085,C0488,2023-07-01,completed,583.05
O02086,C0488,2023-07-07,returned,74.75
O02087,C0488,2023-10-14,completed,1200.0
O02088,C0488,2023-12-02,returned,5341.0
O02089,C0488,2024-05-12,cancelled,585.0
O02090,C0488,2024-05-30,cancelled,414.0
O02091,C0488,2024-06-13,completed,649.75
O02092,C0488,2024-06-16,completed,546.25
O02093,C0488,2024-07-27,completed,569.25
O02094,C0488,2024-09-17,completed,170.0
O02095,C0488,2024-10-29,completed,303.0
O02096,C0489,2023-12-23,completed,959.0
O02097,C0489,2024-06-06,completed,695.75
O02098,C0489,2024-09-27,completed,75.0
O02099,C0490,2023-08-03,completed,460.0
O02100,C0490,2024-07-19,completed,92.0
O02101,C0491,2023-02-13,returned,185.0
O02102,C0492,2023-04-08,completed,645.0
O02103,C0492,2024-02-02,returned,35.0
O02104,C0492,2024-09-07,completed,165.0
O02105,C0492,2024-12-04,completed,1120.0
O02106,C0493,2023-03-26,completed,710.0
O02107,C0494,2023-07-06,returned,172.5
O02108,C0495,2023-06-23,returned,722.2
O02109,C0495,2024-02-11,completed,335.0
O02110,C0495,2024-05-03,cancelled,190.0
O02111,C0495,2024-05-11,completed,245.0
O02112,C0495,2024-08-14,cancelled,2760.0
O02113,C0496,2024-03-14,completed,550.0
O02114,C0497,2024-07-12,completed,776.25
O02115,C0498,2023-06-12,returned,362.25
O02116,C0498,2023-07-08,completed,810.75
O02117,C0499,2023-08-12,completed,310.5
O02118,C0500,2023-08-01,completed,138.0
O02119,C0500,2024-01-23,returned,415.0
O02120,C0500,2024-01-30,completed,2782.0
